BusinessYear,StateCode,IssuerId,SourceName,VersionNum,ImportDate,IssuerId2,TIN,ProductId,StandardComponentId,EnrolleeContractRateDeterminationRule,TwoParentFamilyMaxDependentsRule,SingleParentFamilyMaxDependentsRule,DependentMaximumAgRule,ChildrenOnlyContractMaxChildrenRule,DomesticPartnerAsSpouseIndicator,SameSexPartnerAsSpouseIndicator,AgeDeterminationRule,MinimumTobaccoFreeMonthsRule,CohabitationRule,RowNumber,MarketCoverage,DentalOnlyPlan
2016,VA,95185,SERFF,12,2015-08-27 03:52:03,95185,52-0954463,95185VA053,95185VA0530005,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,No,No,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No",11,Individual,No
2016,VA,95185,SERFF,12,2015-08-27 03:52:03,95185,52-0954463,95185VA053,95185VA0530006,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,No,No,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No",11,Individual,No
2016,VA,97762,SERFF,9,2015-08-28 13:59:00,97762,75-1233841,97762VA002,97762VA0020001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No",15,SHOP (Small Group),Yes
2016,VA,97762,SERFF,9,2015-08-28 13:59:00,97762,75-1233841,97762VA002,97762VA0020004,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No",18,SHOP (Small Group),Yes
2016,VA,97762,SERFF,9,2015-08-28 13:59:00,97762,75-1233841,97762VA002,97762VA0020006,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No",17,SHOP (Small Group),Yes
2016,VA,97927,SERFF,3,2015-08-25 12:56:34,97927,52-2016912,97927VA003,97927VA0030002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,Yes
2016,VA,97927,SERFF,3,2015-08-25 12:56:34,97927,52-2016912,97927VA003,97927VA0030003,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,Yes
2016,VA,97927,SERFF,3,2015-08-25 12:56:34,97927,52-2016912,97927VA003,97927VA0030004,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,Yes
2016,VA,97927,SERFF,3,2015-08-25 12:56:34,97927,52-2016912,97927VA004,97927VA0040003,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,SHOP (Small Group),Yes
2016,VA,97927,SERFF,3,2015-08-25 12:56:34,97927,52-2016912,97927VA004,97927VA0040004,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,SHOP (Small Group),Yes
2016,VA,99663,SERFF,10,2015-08-27 03:52:03,99663,54-1576305,99663VA014,99663VA0140006,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No",10,Individual,No
2016,VA,99663,SERFF,10,2015-08-27 03:52:03,99663,54-1576305,99663VA014,99663VA0140007,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No",10,Individual,No
2016,VA,99663,SERFF,10,2015-08-27 03:52:03,99663,54-1576305,99663VA014,99663VA0140008,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No",10,Individual,No
2016,VA,99663,SERFF,10,2015-08-27 03:52:03,99663,54-1576305,99663VA014,99663VA0140009,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No",10,Individual,No
2016,VA,99663,SERFF,10,2015-08-27 03:52:03,99663,54-1576305,99663VA014,99663VA0140010,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No",10,Individual,No
2016,VA,99663,SERFF,10,2015-08-27 03:52:03,99663,54-1576305,99663VA014,99663VA0140011,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No",10,Individual,No
2016,VA,99663,SERFF,10,2015-08-27 03:52:03,99663,54-1576305,99663VA014,99663VA0140031,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No",10,Individual,No
2016,VA,99663,SERFF,10,2015-08-27 03:52:03,99663,54-1576305,99663VA014,99663VA0140032,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No",10,Individual,No
2016,VA,99663,SERFF,10,2015-08-27 03:52:03,99663,54-1576305,99663VA014,99663VA0140033,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No",10,Individual,No
2016,VA,99663,SERFF,10,2015-08-27 03:52:03,99663,54-1576305,99663VA014,99663VA0140034,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No",10,Individual,No
2016,VA,99663,SERFF,10,2015-08-27 03:52:03,99663,54-1576305,99663VA014,99663VA0140035,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No",10,Individual,No
2016,VA,99663,SERFF,10,2015-08-27 03:52:03,99663,54-1576305,99663VA014,99663VA0140036,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No",10,Individual,No
2016,VA,99663,SERFF,10,2015-08-27 03:52:03,99663,54-1576305,99663VA014,99663VA0140037,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No",10,Individual,No
2016,VA,99663,SERFF,10,2015-08-27 03:52:03,99663,54-1576305,99663VA014,99663VA0140038,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No",10,Individual,No
2016,VA,99663,SERFF,10,2015-08-27 03:52:03,99663,54-1576305,99663VA014,99663VA0140039,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No",10,Individual,No
2016,VA,99663,SERFF,10,2015-08-27 03:52:03,99663,54-1576305,99663VA014,99663VA0140040,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No",10,Individual,No
2016,VA,99663,SERFF,10,2015-08-27 03:52:03,99663,54-1576305,99663VA014,99663VA0140041,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No",10,Individual,No
2016,VA,99663,SERFF,10,2015-08-27 03:52:03,99663,54-1576305,99663VA014,99663VA0140042,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No",10,Individual,No
2016,WV,17919,SERFF,4,2015-08-20 12:28:36,17919,47-0397286,17919WV001,17919WV0010001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,Yes
2016,WV,17919,SERFF,4,2015-08-20 12:28:36,17919,47-0397286,17919WV001,17919WV0010002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,Yes
2016,WV,17919,SERFF,4,2015-08-20 12:28:36,17919,47-0397286,17919WV002,17919WV0020001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,Yes
2016,WV,17919,SERFF,4,2015-08-20 12:28:36,17919,47-0397286,17919WV002,17919WV0020002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,Yes
2016,WV,17919,SERFF,4,2015-08-20 12:28:36,17919,47-0397286,17919WV003,17919WV0030001,There are rates specifically for couples and for families (not just addition of individual rates),3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",11,SHOP (Small Group),Yes
2016,WV,17919,SERFF,4,2015-08-20 12:28:36,17919,47-0397286,17919WV003,17919WV0030002,There are rates specifically for couples and for families (not just addition of individual rates),3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",11,SHOP (Small Group),Yes
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV032,31274WV0320001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,Individual,No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV033,31274WV0330001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,Individual,No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV033,31274WV0330002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,Individual,No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV033,31274WV0330003,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,Individual,No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV033,31274WV0330004,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,Individual,No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV033,31274WV0330005,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,Individual,No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV033,31274WV0330006,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,Individual,No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV034,31274WV0340001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,Individual,No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV034,31274WV0340002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,Individual,No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV034,31274WV0340004,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,Individual,No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV035,31274WV0350001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,Individual,No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV035,31274WV0350002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,Individual,No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV041,31274WV0410011,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,SHOP (Small Group),No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV042,31274WV0420011,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,SHOP (Small Group),No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV042,31274WV0420012,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,SHOP (Small Group),No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV042,31274WV0420021,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,SHOP (Small Group),No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV042,31274WV0420031,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,SHOP (Small Group),No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV042,31274WV0420041,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,SHOP (Small Group),No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV043,31274WV0430012,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,SHOP (Small Group),No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV043,31274WV0430021,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,SHOP (Small Group),No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV044,31274WV0440022,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,SHOP (Small Group),No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV044,31274WV0440031,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,SHOP (Small Group),No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV044,31274WV0440033,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,SHOP (Small Group),No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV044,31274WV0440041,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,SHOP (Small Group),No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV044,31274WV0440051,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,SHOP (Small Group),No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV045,31274WV0450001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,SHOP (Small Group),No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV045,31274WV0450002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,SHOP (Small Group),No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV047,31274WV0470001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,Individual,No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV047,31274WV0470003,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,Individual,No
2016,WV,31274,SERFF,9,2015-10-21 17:48:08,31274,55-0624615,31274WV047,31274WV0470004,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Self,No;Child,No;Life Partner,No",10,Individual,No
2016,WV,47107,SERFF,2,2015-08-20 12:28:36,47107,42-0127290,47107WV004,47107WV0040001,There are rates specifically for couples and for families (not just addition of individual rates),3 or more,3 or more,25,1,Yes,Yes,Age on insurance date (age on birthday nearest the effective date),Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,Yes;Ward,Yes;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,Yes",10,SHOP (Small Group),Yes
2016,WV,47107,SERFF,2,2015-08-20 12:28:36,47107,42-0127290,47107WV004,47107WV0040002,There are rates specifically for couples and for families (not just addition of individual rates),3 or more,3 or more,25,1,Yes,Yes,Age on insurance date (age on birthday nearest the effective date),Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,Yes;Ward,Yes;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,Yes",10,SHOP (Small Group),Yes
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV001,50328WV0010001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV001,50328WV0010002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV001,50328WV0010004,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
